dispatch_rank,cluster_key,cluster_label,cluster_label_display,zone_name,final_risk_band,future_risk_band,priority_band,priority_score,probability_of_escalation,predicted_next_week_ccs_score,current_week_ccs_proxy_score,predicted_delta_score,predicted_delta_pct,recommended_patrol_count,tow_required,tow_reason,recommended_time_window,recommended_day_name,recommended_shift,enforcement_action,forecast_recommendation,road_class,geometry_source,dominant_vehicle_type,records_week,weekly_growth_pct,validation_uncertainty,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,vdi,tvs,resurgence_score,persistence_score,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,nearby_sensitive_poi_count,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,dispatch_notes,lat,lon
749,153,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 153),POLICE_STATION::Yelahanka (Cluster 153),Watch,Watch,Watch,5.9854178974691274,0.1342961018284162,4.0704313675759325,3.56510038605731,0.5053309815186227,14.174382952950474,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,9,-0.4999999999722222,0.0,,,0.0,0.0,0.0,0.0,1.3150539051962804,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.07 | esc_prob=0.13 | priority=6.0 | patrols=0 | tow=no | window=07:00-10:00,13.09970415925926,77.58867976296297
750,201,POLICE_STATION::Peenya,POLICE_STATION::Peenya (Cluster 201),POLICE_STATION::Peenya (Cluster 201),Watch,Watch,Watch,5.970472513972366,0.116672803958257,7.221283246137768,8.151624681066998,-0.9303414349292308,-11.412957186018591,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2394605757939778,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.22 | esc_prob=0.12 | priority=6.0 | patrols=0 | tow=no | window=07:00-10:00,13.0278625375,77.51808095
751,163,BTP171 - Indian Express (Balekundri),BTP171 - Indian Express (Balekundri) (Cluster 163),BTP171 - Indian Express (Balekundri) (Cluster 163),Watch,Watch,Watch,5.9243004344465815,0.026550476749738,7.309719228910041,8.067013672656435,-0.7572944437463942,-9.387543822064018,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,16,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4292928630312778,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.31 | esc_prob=0.03 | priority=5.9 | patrols=0 | tow=no | window=07:00-10:00,12.98839073125,77.598701625
752,740,"BTP179 - 9th Block, 28th Main, Jayanagar","BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)","BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)",Watch,Watch,Watch,5.920396928325312,0.0653907507658004,9.49737899082351,10.45178893318415,-0.9544099423606394,-9.13154626801827,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2727145239296336,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.50 | esc_prob=0.07 | priority=5.9 | patrols=0 | tow=no | window=07:00-10:00,12.916910573684213,77.59603514210526
753,255,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 255),POLICE_STATION::K.G. Halli (Cluster 255),Watch,Watch,Watch,5.914119075450075,0.2487971310814221,3.3710340021016965,3.0497155186623,0.3213184834393963,10.536014961650467,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,8,-0.59999999997,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=3.37 | esc_prob=0.25 | priority=5.9 | patrols=0 | tow=no | window=07:00-10:00,13.035734960714285,77.62504381071429
754,98,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 98),POLICE_STATION::Hulimavu (Cluster 98),Watch,Watch,Watch,5.875018029138597,0.1323467840751012,7.07361425208232,8.024471607196633,-0.9508573551143122,-11.84946999056056,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MOTOR CYCLE,20,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1993217215468557,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.07 | esc_prob=0.13 | priority=5.9 | patrols=0 | tow=no | window=07:00-10:00,12.87620158,77.59541145
755,477,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 477),BTP032 - Windsor Circle (Cluster 477),Watch,Watch,Watch,5.853025077141029,0.0303030312061309,8.053106393764407,8.379968493254399,-0.3268620994899915,-3.900517045071228,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,CAR,14,-0.4999999999821428,0.0,,,0.0,0.0,0.0,0.0,1.3929688641611824,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.05 | esc_prob=0.03 | priority=5.9 | patrols=0 | tow=no | window=07:00-10:00,12.996851547619046,77.58409357380953
756,680,BTP180 - Swagath Poornima Theatre,BTP180 - Swagath Poornima Theatre (Cluster 680),BTP180 - Swagath Poornima Theatre (Cluster 680),Watch,Watch,Watch,5.821711146376553,0.0653907507658004,9.291730020768846,11.01680591890841,-1.7250758981395649,-15.6585848083444,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,TEMPO,41,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2621474742114245,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.29 | esc_prob=0.07 | priority=5.8 | patrols=0 | tow=no | window=07:00-10:00,12.961173807317074,77.58678606829268
757,70,POLICE_STATION::Peenya,POLICE_STATION::Peenya (Cluster 70),POLICE_STATION::Peenya (Cluster 70),Watch,Watch,Watch,5.775581854850004,0.097376637160778,7.933913286642213,8.928325392115655,-0.9944121054734412,-11.13772249206106,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,31,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2366805475207905,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.93 | esc_prob=0.10 | priority=5.8 | patrols=0 | tow=no | window=07:00-10:00,13.047166312903226,77.50091605806452
758,706,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 706),POLICE_STATION::Byatarayanapura (Cluster 706),Watch,Watch,Watch,5.769186684251226,0.086369772752126,7.319847070038206,8.343632645351384,-1.0237855753131786,-12.270261871618631,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.279345954206569,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.32 | esc_prob=0.09 | priority=5.8 | patrols=0 | tow=no | window=07:00-10:00,12.935966010526316,77.51833547894736
759,392,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 392),POLICE_STATION::Bellandur (Cluster 392),Watch,Watch,Watch,5.738141193697714,0.1065830737352371,7.289657346124354,7.868172020734638,-0.5785146746102843,-7.352593118353599,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MOTOR CYCLE,25,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2364475104088497,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.29 | esc_prob=0.11 | priority=5.7 | patrols=0 | tow=no | window=07:00-10:00,12.90695782,77.696096876
760,417,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)",Watch,Watch,Watch,5.716472375330276,0.0560072660446167,8.206148273679126,8.111124763790352,0.0950235098887741,1.1715207525997196,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,18,-0.099999999995,0.0,,,0.0,0.0,0.0,0.0,1.320407818240101,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.21 | esc_prob=0.06 | priority=5.7 | patrols=0 | tow=no | window=07:00-10:00,12.998684886842106,77.54103849210526
761,640,BTP187 - South End Circle,BTP187 - South End Circle (Cluster 640),BTP187 - South End Circle (Cluster 640),Watch,Watch,Watch,5.713565155115365,0.1323467840751012,5.091626872840549,4.35821538627577,0.733411486564779,16.828252424284592,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,10,-0.5652173912797731,0.0,,,0.0,0.0,0.0,0.0,1.2584815637789384,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.09 | esc_prob=0.13 | priority=5.7 | patrols=0 | tow=no | window=07:00-10:00,12.93742293939394,77.58504761212122
762,317,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 317),BTP172 - Nanjappa Circle (Cluster 317),Watch,Watch,Watch,5.692991153871811,0.1065830737352371,6.9047547959368645,8.124163102973249,-1.2194083070363844,-15.00964827306352,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,residential,osmnx,SCOOTER,26,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2385738407998692,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.90 | esc_prob=0.11 | priority=5.7 | patrols=0 | tow=no | window=07:00-10:00,12.96187951923077,77.59874974230769
763,759,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 759),POLICE_STATION::Electronic City (Cluster 759),Watch,Watch,Watch,5.626407594547698,0.163170168797175,8.035282646963616,8.417611989733178,-0.3823293427695624,-4.542016704861938,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,motorway,osmnx,CAR,34,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.04 | esc_prob=0.16 | priority=5.6 | patrols=0 | tow=no | window=07:00-10:00,12.85516324117647,77.66472180882353
764,301,BTP118 - Basappa Circle,BTP118 - Basappa Circle (Cluster 301),BTP118 - Basappa Circle (Cluster 301),Watch,Watch,Watch,5.623656733887083,0.0972590645154317,7.36765430277777,8.264503858007027,-0.8968495552292568,-10.8518257179084,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,23,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2390471641196383,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.37 | esc_prob=0.10 | priority=5.6 | patrols=0 | tow=no | window=07:00-10:00,12.957011147826083,77.57737749565217
765,183,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 183),POLICE_STATION::Jeevanbheemanagar (Cluster 183),Watch,Watch,Watch,5.5982840711873285,0.0,7.374030309966305,8.085105563985591,-0.7110752540192857,-8.794879031620324,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,CAR,30,0.0,0.0,,,0.0,0.0,0.0,0.0,1.449452113653696,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.37 | esc_prob=0.00 | priority=5.6 | patrols=0 | tow=no | window=07:00-10:00,12.970425516666667,77.64654453666667
766,254,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",Watch,Watch,Watch,5.579353259189582,0.1261183619499206,5.657999969794176,4.736319782157486,0.9216801876366896,19.459838647597564,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,10,-0.6428571428341837,0.0,,,0.0,0.0,0.0,0.0,1.240649883249934,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.66 | esc_prob=0.13 | priority=5.6 | patrols=0 | tow=no | window=07:00-10:00,12.998999518421051,77.54178999473685
767,307,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 307),POLICE_STATION::Bellandur (Cluster 307),Watch,Watch,Watch,5.560391970807395,0.0459770113229751,8.015439724969085,8.384258168151286,-0.3688184431822012,-4.398939485656793,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,MAXI-CAB,70,0.0,0.0,,,0.0,0.0,0.0,0.0,1.327362686118879,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.02 | esc_prob=0.05 | priority=5.6 | patrols=0 | tow=no | window=07:00-10:00,12.927107772857145,77.67938685428571
768,357,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 357)","BTP163 - 16th Main Road, BTM Layout (Cluster 357)",Watch,Watch,Watch,5.533509196911163,0.0810647308826446,8.944636642561026,7.008663057749709,1.9359735848113164,27.62258034924965,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,SCOOTER,31,-0.6265060240888373,0.0,,,0.0,0.0,0.0,0.0,1.236908680832571,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.94 | esc_prob=0.08 | priority=5.5 | patrols=0 | tow=no | window=07:00-10:00,12.91371297982456,77.60691099473685
769,614,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 614),POLICE_STATION::Bellandur (Cluster 614),Watch,Watch,Watch,5.492402883420725,0.1323467840751012,4.890745568722902,4.665329831626328,0.2254157370965739,4.83172133983241,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,SCOOTER,9,-0.307692307668639,0.0,,,0.0,0.0,0.0,0.0,1.2363622269278105,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=4.89 | esc_prob=0.13 | priority=5.5 | patrols=0 | tow=no | window=07:00-10:00,12.906814786363638,77.6967522
770,281,BTP069 - MC Circle,BTP069 - MC Circle (Cluster 281),BTP069 - MC Circle (Cluster 281),Watch,Watch,Watch,5.452325653779367,0.0909090936183929,6.372259531078738,6.966391985839325,-0.5941324547605866,-8.52855331544653,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.268227789305,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.37 | esc_prob=0.09 | priority=5.5 | patrols=0 | tow=no | window=07:00-10:00,12.974539184210526,77.54783481578947
771,594,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 594),BTP010 - Rajajinagar Entrance (Cluster 594),Watch,Watch,Watch,5.43938498071643,0.0303030312061309,9.133518427900473,10.163015323440234,-1.0294968955397614,-10.129837087463654,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,45,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3070596742051908,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=9.13 | esc_prob=0.03 | priority=5.4 | patrols=0 | tow=no | window=07:00-10:00,12.984523746666666,77.56007909555555
772,608,BTP155 - Katriguppe Junction,BTP155 - Katriguppe Junction (Cluster 608),BTP155 - Katriguppe Junction (Cluster 608),Watch,Watch,Watch,5.380464833247383,0.0303030312061309,7.612163395145835,8.751684044740458,-1.1395206495946226,-13.02058716515526,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,32,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3482897599050736,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.61 | esc_prob=0.03 | priority=5.4 | patrols=0 | tow=no | window=07:00-10:00,12.92688834375,77.550888275
773,331,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 331),POLICE_STATION::Electronic City (Cluster 331),Watch,Watch,Watch,5.347304848741203,0.0,8.214521321516898,9.01400247196593,-0.7994811504490329,-8.869324729461438,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,tertiary,osmnx,LORRY/GOODS VEHICLE,21,0.0,0.0,,,0.0,0.0,0.0,0.0,1.394151106417093,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.21 | esc_prob=0.00 | priority=5.3 | patrols=0 | tow=no | window=07:00-10:00,12.88718600779048,77.64967811483254
774,589,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 589),BTP010 - Rajajinagar Entrance (Cluster 589),Watch,Watch,Watch,5.292935115790484,0.1323467840751012,8.802436987083285,9.90166434719609,-1.0992273601128062,-11.101440338290866,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,31,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.80 | esc_prob=0.13 | priority=5.3 | patrols=0 | tow=no | window=07:00-10:00,12.985633374193547,77.56007472580644
775,579,BTP208 - Havanur Circle,BTP208 - Havanur Circle (Cluster 579),BTP208 - Havanur Circle (Cluster 579),Watch,Watch,Watch,5.252610618725884,0.0512820531924565,8.82138052819903,9.64403432946454,-0.8226538012655098,-8.530183251907644,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,31,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2523746269103966,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.82 | esc_prob=0.05 | priority=5.3 | patrols=0 | tow=no | window=07:00-10:00,12.987428083870968,77.53744455483871
776,412,BTP137 - Madiwala Traffic PS Junction,BTP137 - Madiwala Traffic PS Junction (Cluster 412),BTP137 - Madiwala Traffic PS Junction (Cluster 412),Watch,Watch,Watch,5.24987803331792,0.0810647308826446,3.66264464487487,3.496540098386917,0.1661045464879533,4.750540298882262,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,11,-0.6562499999794923,0.0,,,0.0,0.0,0.0,0.0,1.3600836124980376,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=3.66 | esc_prob=0.08 | priority=5.2 | patrols=0 | tow=no | window=07:00-10:00,12.925231369767442,77.61902737209302
777,295,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 295),POLICE_STATION::HAL Old Airport (Cluster 295),Watch,Watch,Watch,5.231400410989089,0.1185714304447174,5.089279081159262,4.022122589936465,1.0671564912227964,26.53217218260699,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,10,-0.5833333333090278,0.0,,,0.0,0.0,0.0,0.0,1.2380197113818143,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=5.09 | esc_prob=0.12 | priority=5.2 | patrols=0 | tow=no | window=07:00-10:00,12.958777382352942,77.71587821470588
778,481,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 481),POLICE_STATION::Whitefield (Cluster 481),Watch,Watch,Watch,5.215051069161139,0.0628459081053733,8.006623229130303,9.021328121060694,-1.014704891930391,-11.247843756497875,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,28,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2475187987087055,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.01 | esc_prob=0.06 | priority=5.2 | patrols=0 | tow=no | window=07:00-10:00,12.956362042857142,77.73219886071429
779,432,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 432),BTP047 - Vidhan Soudha Metro Station (Cluster 432),Watch,Watch,Watch,5.182608516145486,0.0972590645154317,8.353977856082942,9.428897563961613,-1.0749197078786707,-11.400269230552905,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,MOTOR CYCLE,28,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1573662998407317,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=8.35 | esc_prob=0.10 | priority=5.2 | patrols=0 | tow=no | window=07:00-10:00,12.979643910714286,77.592024275
780,606,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 606),POLICE_STATION::Mahadevapura (Cluster 606),Watch,Watch,Watch,5.170205693466718,0.0303030312061309,6.0269672177563605,6.237279656718245,-0.2103124389618846,-3.371861620821124,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,PASSENGER AUTO,10,-0.6969696969485768,0.0,,,0.0,0.0,0.0,0.0,1.3832615305575688,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.03 | esc_prob=0.03 | priority=5.2 | patrols=0 | tow=no | window=07:00-10:00,12.995338590697674,77.69597469069767
781,385,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 385),POLICE_STATION::Yeshwanthpura (Cluster 385),Watch,Watch,Watch,5.126693674731336,0.0810647308826446,11.330975959663355,13.979906351743374,-2.6489303920800182,-18.948126870393523,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,trunk,osmnx,MOTOR CYCLE,33,0.4999999999772727,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=11.33 | esc_prob=0.08 | priority=5.1 | patrols=0 | tow=no | window=07:00-10:00,13.027546856363635,77.54267219636364
782,358,BTP120 - Lalbagh Main Gate Junction,BTP120 - Lalbagh Main Gate Junction (Cluster 358),BTP120 - Lalbagh Main Gate Junction (Cluster 358),Watch,Watch,Watch,5.100715741531507,0.0706467125564813,7.093296052450919,5.909432958187068,1.1838630942638506,20.03344656653333,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,primary,osmnx,CAR,16,-0.304347826073724,0.0,,,0.0,0.0,0.0,0.0,1.2648925362573864,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.09 | esc_prob=0.07 | priority=5.1 | patrols=0 | tow=no | window=07:00-10:00,12.954820087179488,77.58434583333334
783,390,BTP155 - Katriguppe Junction,BTP155 - Katriguppe Junction (Cluster 390),BTP155 - Katriguppe Junction (Cluster 390),Watch,Watch,Watch,5.079913596253914,0.0350877195596694,6.633770784534372,6.248725052103197,0.3850457324311751,6.161988712240691,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,SCOOTER,21,-0.3225806451508844,0.0,,,0.0,0.0,0.0,0.0,1.3482897599050736,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=6.63 | esc_prob=0.04 | priority=5.1 | patrols=0 | tow=no | window=07:00-10:00,12.926669757692308,77.55074664038462
784,43,BTP205 - Modi Hospital Junction,BTP205 - Modi Hospital Junction (Cluster 43),BTP205 - Modi Hospital Junction (Cluster 43),Watch,Watch,Watch,5.0343151249827605,0.1426602999369303,7.614698011504316,7.100023926477636,0.5146740850266802,7.248906345721625,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,17,-0.1499999999925,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.61 | esc_prob=0.14 | priority=5.0 | patrols=0 | tow=no | window=07:00-10:00,12.997741502683738,77.54433665404233
785,726,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 726),BTP010 - Rajajinagar Entrance (Cluster 726),Watch,Watch,Watch,5.0140730530334645,0.1416707932949066,7.223461638112308,8.243181311260294,-1.0197196731479856,-12.37046274393274,0,False,No tow required,07:00-10:00,All Days,Morning,Routine monitoring,Routine monitoring,secondary,osmnx,CAR,19,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0785714285602042,1.0,0.0,0,0.0,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,forecast=7.22 | esc_prob=0.14 | priority=5.0 | patrols=0 | tow=no | window=07:00-10:00,12.985126389473685,77.56013851578946
